date,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y
2001-08-27,-0.000832500060916219,0.0,0.0,-0.0,-0.0002,-0.0008327580034127731
2001-08-28,0.0003291670326268613,-0.0,-0.0,-0.0002,0.0003849295869108551,-0.0012340517080056455
2001-08-29,-0.0012134337042178217,0.0,0.0,0.001630409893906546,0.002056558688844204,-0.002057443394788424
2001-08-30,-0.002509533778505549,0.0,0.0,-0.0,0.0,0.0020487606691485948
2001-08-31,-0.002068324355966981,0.0,0.0,0.0,0.0,-0.0018639666451202885
2001-09-03,-0.00040192127322421454,0.0,-0.0002,-0.0,-0.0,-0.001571977736606865
2001-09-04,-0.0017089069326977444,0.0,-0.0005250933132433967,-0.0,-0.0,0.002325980800563676
2001-09-05,0.0012008444308218161,-0.0,0.0012484783520339772,-0.0002,-0.0002,0.002856613054027478
2001-09-06,-0.0008860638830944538,0.0,-0.0006757170269073619,0.00044229905658992123,-0.0018138064826717514,0.002897140398343565
2001-09-07,-0.0008365210299697729,0.0,-0.0015147454935926774,0.0010238342297631746,-0.0010740939421586652,0.0
2001-09-10,0.0004278208757095921,0.0,-0.0020999581805889525,0.0018644853249156182,0.0026810460820514193,0.0
2001-09-11,-0.0017547670297767865,-0.0,0.0008879982644407638,0.0,0.00021034982483988498,-0.0
2001-09-12,-0.001911266039828859,0.0,-0.0018945321687663882,0.0,-0.0005556478490018209,-0.0
2001-09-13,-0.006764019196811691,0.0,-0.004852863847893743,-0.0002,-0.002398739871019767,-0.0002
2001-09-14,0.0007539542029027785,-0.0,0.002383681276410554,0.0005356610423459359,0.0022807042565757656,-0.0020381669744878443
2001-09-17,-0.0020109078235251727,0.0,-0.0018797093539205945,-0.002014628066077138,0.0011693987390375235,-0.00261834063598698
2001-09-18,-0.0011845723380211328,-0.0,0.00043441381825534914,0.0005971947893069579,-0.0,-0.0016456813057347868
2001-09-19,0.001672835128446167,-0.0,0.003179099805008591,0.0015170790972352617,0.0,-0.0007081050907885287
2001-09-20,0.0022232826926227036,-0.0,-9.438823173043981e-05,-0.00028130985982645584,-0.0,4.324927819960411e-05
2001-09-21,0.0024416808924023203,-0.0,-0.0,7.020932339250072e-05,0.0,0.0032080246110701674
2001-09-24,-0.004151415697039372,0.0,0.0,-0.00021380869735078398,-0.0,-0.0010751560995640658
2001-09-25,-0.0024897194688895384,0.0,-0.0,0.0014816581752382261,-0.0002,-0.0009312571377179552
2001-09-26,-0.0003425695436846503,-0.0,-0.0,0.0,0.0016667878403273586,-0.0020499554928560893
2001-09-27,0.0027243098589812107,-0.0,-0.0,-0.0,0.0004489757013647353,0.0015757525303087218
2001-09-28,0.0001212750171559264,0.0,0.0,0.0,0.0,0.0006388817623684162
2001-10-01,0.0,-0.0,-0.0,-0.0,-0.0,-0.0001
2001-10-02,0.0,-0.0,-0.0,-0.0,-0.0,-0.0020234275349586004
2001-10-03,-0.0,-0.0,0.0,-0.0001,0.0,-0.0001
2001-10-04,-0.0,0.0,0.0,-0.0010977229631028672,0.0,0.001552424055713254
2001-10-05,-0.0,-0.0,-0.0,-0.0001,0.0,-0.0001
2001-10-08,0.0,-0.0,-0.0,0.0002639009507642947,-0.0,-0.000608694508506515
2001-10-09,0.0,0.0,0.0,-0.0001,0.0,0.0
2001-10-10,-0.0,-0.0,-0.0,0.00030680765452590665,-0.0,-0.0
2001-10-11,-0.0,0.0,-0.0,-0.0001,-0.0,0.0
2001-10-12,0.0,0.0,-0.0,0.0011651984092716178,-0.0,0.0
2001-10-15,0.0,0.0,0.0,0.0,-0.0,0.0
2001-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-17,0.0,0.0,0.0,-0.0002,-0.0,0.0
2001-10-18,-0.0,-0.0,-0.0,-0.0001815362053492419,0.0,0.0
2001-10-19,-0.0,-0.0,-0.0,-0.0006577247712248696,-0.0002,0.0
2001-10-22,-0.0,-0.0,-0.0,-0.00021205445274965503,-0.0011109633254890092,0.0
2001-10-23,-0.0,0.0,0.0,-0.000692484190125839,0.0006832174949205394,-0.0
2001-10-24,0.0,-0.0,-0.0,0.00017059256436575366,0.0009963218664203327,-0.0
2001-10-25,-0.0001,0.0,0.0,-0.0001,-0.0001,0.0
2001-10-26,0.001826063940934486,0.0,0.0,-0.0016677467668231468,-0.002137896903735548,0.0
2001-10-29,-0.0,-0.0,-0.0001,-0.0001,-0.0001,0.0
2001-10-30,0.0,0.0,-0.00031737946093498794,-0.0002888752292004416,-0.0003184997695156374,0.0
2001-10-31,0.0,-0.0001,-0.0001,-0.0001,-0.0001,0.0
2001-11-01,-0.0,0.0001448897309587352,0.0004524741001570686,0.000672225070245568,-0.00037033622806795593,0.0
2001-11-02,0.0,-0.0001,-0.0001,-0.0001,-0.0001,0.0
2001-11-05,0.0,-0.0003677511106616871,0.00018877421318080065,0.0013495990474307795,0.0027885056011661075,-0.0
2001-11-06,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0
2001-11-07,-0.0011019533367064265,-5.440068150666425e-05,-0.0003102886772478173,-0.0002471047273410904,0.0012161260615418436,-0.0
2001-11-08,0.0,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001
2001-11-09,0.0,-0.0008793183237805758,-0.00026438057889501524,0.0005916382581930397,-0.001441914635759084,0.00026516649190846573
2001-11-12,-0.0,-0.0,-0.0,-0.0,-0.0001,-0.0
2001-11-13,0.0,0.0,-0.0,-0.0,-0.0007708722115633406,0.0
2001-11-14,0.0,0.0,-0.0,-0.0,-0.0001,-0.0001
2001-11-15,-0.0,-0.0,-0.0,-0.0,0.0001985177102508345,-0.0014331027028564598
2001-11-16,-0.0,-0.0,-0.0,-0.0001,-0.0001,-0.0
2001-11-19,-0.0,-0.0,-0.0,0.0001418448863980838,0.0005082840854053233,0.0
2001-11-20,0.0,0.0,0.0,-0.0001,-0.0001,-0.0
2001-11-21,0.0,0.0,0.0,-0.0001900416590377544,-0.0008321353661744331,-0.0
2001-11-22,-0.0,-0.0,-0.0,-0.0001,-0.0,-0.0
2001-11-23,-0.0,-0.0,-0.0,-0.00016010108885374744,0.0,0.0
2001-11-26,-0.0,-0.0,-0.0,-0.0001,0.0,0.0
2001-11-27,-0.0,-0.0,-0.0,5.300320052013909e-05,0.0,0.0
2001-11-28,-0.0,-0.0001,-0.0001,-0.0001,0.0,0.0
2001-11-29,-0.0,-5.3971144543870615e-05,9.433950495600783e-05,2.8247675974760165e-05,-0.0,0.0
2001-11-30,-0.0,-0.0001,-0.0001,-0.0001,-0.0001,-0.0
2001-12-03,0.0,0.0009428579558972048,0.0010111635450156978,0.000549142815439859,-0.0008463870811962783,-0.0
2001-12-04,-0.0,0.0,0.0,0.0,0.0,0.0
2001-12-05,-0.0,-0.0,-0.0,0.0,0.0,0.0
2001-12-06,-0.0001,-0.0001,-0.0001,-0.0,0.0,0.0
