country,US,US,US,US,US,US,US,UK,UK
tenor,2y,3y,5y,10y,Ultra 10y,Long Bond,Ultra Bond,Short Gilt,Long Gilt
date,,,,,,,,,
2018-04-17,106.140625,106.2109375,113.96875,120.5625,129.171875,146.03125,159.84375,103.39,121.96
2018-04-18,106.0625,106.2109375,113.71875,120.140625,128.59375,144.9375,158.5625,103.47,122.24
2018-04-19,106.0546875,106.2109375,113.59375,119.828125,128.078125,143.78125,156.90625,103.33,121.35
2018-04-20,106.0234375,106.2109375,113.4453125,119.546875,127.671875,143.09375,155.9375,103.49,121.52
2018-04-23,106.0078125,106.2109375,113.3359375,119.328125,127.4375,142.96875,155.90625,103.47,121.22
2018-04-24,106.0390625,106.2109375,113.390625,119.328125,127.34375,142.53125,155.1875,103.42,121.05
2018-04-25,106.015625,106.2109375,113.296875,119.078125,126.90625,141.75,154.125,103.39,121.03
2018-04-26,106.015625,106.2109375,113.375,119.3125,127.265625,142.375,155.0,103.37,121.37
2018-04-27,106.03125,106.2109375,113.4453125,119.5,127.640625,143.25,156.34375,103.53,121.93
2018-04-30,106.0234375,106.2109375,113.5078125,119.625,127.890625,143.84375,157.125,103.6,122.26
2018-05-01,105.9765625,106.2109375,113.3515625,119.375,127.484375,143.15625,156.0625,103.6,122.44
2018-05-02,106.015625,106.2109375,113.4375,119.515625,127.609375,143.25,156.125,103.51,121.91
2018-05-03,106.046875,106.2109375,113.53125,119.6875,127.828125,143.5625,156.5,103.62,122.58
2018-05-04,106.0078125,106.2109375,113.5234375,119.703125,127.875,143.65625,156.71875,103.6,122.56
2018-05-07,106.015625,106.2109375,113.515625,119.6875,127.796875,143.5625,156.59375,103.6,122.56
2018-05-08,105.984375,106.2109375,113.40625,119.515625,127.59375,143.375,156.4375,103.53,122.14
2018-05-09,105.9453125,106.2109375,113.2734375,119.265625,127.21875,142.65625,155.625,103.52,121.9
2018-05-10,105.9296875,106.2109375,113.28125,119.390625,127.453125,143.1875,156.59375,103.56,122.34
2018-05-11,105.9375,106.2109375,113.2890625,119.40625,127.46875,143.125,156.71875,103.59,122.1
2018-05-14,105.9296875,106.2109375,113.2421875,119.25,127.203125,142.75,156.28125,103.48,121.77
2018-05-15,105.8671875,106.2109375,112.90625,118.609375,126.25,141.0625,154.125,103.49,121.43
2018-05-16,105.8515625,106.2109375,112.875,118.546875,126.109375,140.9375,153.9375,103.51,121.55
2018-05-17,105.875,106.2109375,112.8984375,118.515625,125.9375,140.4375,153.15625,103.43,121.01
2018-05-18,105.921875,106.2109375,113.078125,118.84375,126.421875,141.1875,154.125,103.52,121.59
2018-05-21,105.8984375,106.2109375,113.0625,118.84375,126.46875,141.28125,154.25,103.57,121.72
2018-05-22,105.90625,106.2109375,113.0703125,118.875,126.484375,141.25,154.15625,103.53,121.41
2018-05-23,106.015625,106.2109375,113.3671875,119.390625,127.171875,142.21875,155.21875,103.66,122.3
2018-05-24,106.0546875,106.2109375,113.453125,119.5,127.421875,142.78125,156.21875,103.72,122.67
2018-05-25,106.1171875,106.2109375,113.6875,119.859375,127.921875,143.6875,157.1875,103.8,123.32
2018-05-28,106.1171875,106.2109375,113.6875,119.859375,127.921875,143.6875,157.1875,103.8,123.32
2018-05-29,106.4296875,106.2109375,114.578125,121.234375,129.671875,146.25,160.6875,103.98,124.32
2018-05-30,106.234375,106.2109375,114.1015625,120.609375,128.875,145.4375,159.40625,104.03,124.39
2018-05-31,106.2265625,106.2109375,114.109375,120.734375,129.125,146.0,160.21875,104.0,124.41
2018-06-01,106.125,106.2109375,113.78125,120.171875,128.34375,144.8125,158.5625,104.0,123.86
2018-06-04,106.046875,106.2109375,113.578125,119.828125,127.921875,144.125,157.5625,103.9,123.69
2018-06-05,106.0859375,106.2109375,113.6953125,120.03125,128.125,144.3125,157.78125,103.92,123.8
2018-06-06,106.046875,106.2109375,113.46875,119.625,127.546875,143.25,156.34375,103.78,122.87
2018-06-07,106.0703125,106.2109375,113.6171875,119.921875,127.984375,144.125,157.65625,103.75,122.57
2018-06-08,106.09375,106.2109375,113.6484375,119.921875,127.96875,144.03125,157.5625,103.76,122.77
2018-06-11,106.0546875,106.2109375,113.53125,119.765625,127.78125,143.65625,157.15625,103.76,122.62
2018-06-12,106.0390625,106.2109375,113.5,119.734375,127.78125,143.75,157.28125,103.77,122.77
2018-06-13,105.953125,106.2109375,113.34375,119.515625,127.546875,143.4375,156.96875,103.79,123.1
2018-06-14,105.9765625,106.2109375,113.4453125,119.75,127.9375,144.125,157.9375,103.81,123.4
2018-06-15,106.0078125,106.2109375,113.5234375,119.890625,128.21875,144.5,158.46875,103.83,123.55
2018-06-18,106.015625,106.2109375,113.5234375,119.90625,128.1875,144.40625,158.28125,103.86,123.49
2018-06-19,106.03125,106.2109375,113.671875,120.140625,128.515625,144.9375,159.0,103.85,123.92
2018-06-20,106.015625,106.2109375,113.5546875,119.96875,128.234375,144.5,158.40625,103.83,123.81
2018-06-21,106.046875,106.2109375,113.6953125,119.859375,127.703125,143.96875,157.9375,103.77,123.94
2018-06-22,106.03125,106.2109375,113.6796875,119.828125,127.65625,143.96875,157.90625,103.7,123.63
2018-06-25,106.078125,106.2109375,113.8203125,120.03125,127.9375,144.34375,158.40625,103.76,123.76
2018-06-26,106.0703125,106.2109375,113.8125,120.0,127.875,144.25,158.34375,103.77,123.75
2018-06-27,106.125,106.2109375,114.0390625,120.390625,128.453125,145.28125,159.9375,103.77,124.26
2018-06-28,106.1015625,106.2109375,113.9296875,120.1875,128.234375,144.96875,159.625,103.17,123.26
2018-06-29,106.0703125,106.2109375,113.9453125,120.1875,128.234375,145.0,159.5625,103.13,123.06
2018-07-02,105.875,106.2109375,113.5078125,120.078125,128.046875,144.75,159.28125,103.16,123.29
2018-07-03,105.90625,106.2109375,113.6171875,120.3125,128.375,145.34375,159.96875,103.16,123.41
2018-07-04,105.90625,106.2109375,113.6171875,120.3125,128.375,145.34375,159.96875,103.1,123.09
2018-07-05,105.84375,106.2109375,113.546875,120.25,128.359375,145.5,160.3125,103.11,123.34
2018-07-06,105.890625,106.2109375,113.640625,120.34375,128.46875,145.65625,160.65625,103.09,123.28
2018-07-09,105.8515625,106.2109375,113.5078125,120.125,128.125,145.125,160.0,103.11,123.15
2018-07-10,105.796875,106.2109375,113.40625,120.015625,128.0,145.0,159.8125,103.07,122.92
2018-07-11,105.828125,106.2109375,113.5546875,120.25,128.328125,145.46875,160.5625,103.06,122.93
2018-07-12,105.796875,106.2109375,113.484375,120.15625,128.21875,145.28125,160.46875,103.11,123.15
2018-07-13,105.8359375,106.2109375,113.6328125,120.359375,128.46875,145.6875,160.9375,103.08,123.2
2018-07-16,105.7890625,106.2109375,113.5078125,120.171875,128.1875,145.125,160.0,103.05,122.97
2018-07-17,105.765625,106.2109375,113.46875,120.125,128.125,145.03125,159.875,103.07,123.32
2018-07-18,105.765625,106.2109375,113.4453125,120.0625,128.015625,144.71875,159.375,103.1,123.68
2018-07-19,105.8125,106.2109375,113.5859375,120.296875,128.3125,145.28125,160.03125,103.12,124.08
2018-07-20,105.796875,106.2109375,113.4765625,119.984375,127.8125,144.1875,158.3125,103.05,123.62
2018-07-23,105.734375,106.2109375,113.1796875,119.484375,127.046875,142.8125,156.3125,103.01,123.29
2018-07-24,105.734375,106.2109375,113.21875,119.5625,127.234375,143.1875,157.0,103.04,123.31
2018-07-25,105.71875,106.2109375,113.25,119.65625,127.390625,143.40625,157.375,103.07,123.3
2018-07-26,105.6640625,106.2109375,113.078125,119.34375,126.96875,142.6875,156.40625,103.06,123.17
2018-07-27,105.671875,106.2109375,113.125,119.4375,127.109375,142.9375,156.71875,103.08,123.14
2018-07-30,105.6796875,106.2109375,113.1171875,119.375,126.953125,142.625,156.28125,103.05,122.48
2018-07-31,105.6875,106.2109375,113.125,119.421875,127.109375,142.96875,156.90625,103.08,122.68
2018-08-01,105.6640625,106.2109375,113.0078125,119.171875,126.703125,142.21875,155.71875,103.03,122.12
2018-08-02,105.7109375,106.2109375,113.125,119.328125,126.890625,142.4375,155.875,103.03,122.19
2018-08-03,105.75,106.2109375,113.296875,119.609375,127.25,142.96875,156.59375,103.1,122.74
2018-08-06,105.734375,106.2109375,113.3359375,119.734375,127.421875,143.25,156.90625,103.14,122.99
2018-08-07,105.703125,106.2109375,113.1640625,119.46875,127.046875,142.59375,155.9375,103.14,122.68
2018-08-08,105.6953125,106.2109375,113.1875,119.5,127.09375,142.625,155.96875,103.12,122.84
2018-08-09,105.75,106.2109375,113.3046875,119.71875,127.40625,143.28125,157.0,103.13,123.02
2018-08-10,105.859375,106.2109375,113.703125,120.375,128.25,144.65625,158.78125,103.19,123.56
2018-08-13,105.8203125,106.2109375,113.6171875,120.25,128.046875,144.3125,158.0625,103.16,123.39
2018-08-14,105.7890625,106.2109375,113.53125,120.109375,127.84375,144.03125,157.6875,103.16,123.38
2018-08-15,105.84375,106.2109375,113.71875,120.4375,128.28125,144.75,158.65625,103.2,123.83
2018-08-16,105.8046875,106.2109375,113.6015625,120.265625,128.078125,144.53125,158.46875,103.18,123.71
2018-08-17,105.8125,106.2109375,113.5859375,120.25,128.078125,144.53125,158.5625,103.16,123.75
2018-08-20,105.875,106.2109375,113.8203125,120.625,128.625,145.46875,159.78125,103.16,123.89
2018-08-21,105.8359375,106.2109375,113.703125,120.453125,128.40625,145.125,159.28125,103.13,123.38
2018-08-22,105.8515625,106.2109375,113.796875,120.625,128.640625,145.46875,159.71875,103.11,123.32
2018-08-23,105.8359375,106.2109375,113.75,120.59375,128.671875,145.65625,160.03125,103.16,123.3
2018-08-24,105.8046875,106.2109375,113.6953125,120.515625,128.609375,145.59375,160.0,103.16,123.33
2018-08-27,105.78125,106.2109375,113.609375,120.34375,128.359375,145.125,159.40625,103.16,123.33
2018-08-28,105.7578125,106.2109375,113.4765625,120.09375,127.984375,144.4375,158.40625,103.17,123.01
2018-08-29,105.71875,106.2109375,113.4140625,120.09375,128.015625,144.59375,158.6875,103.1,122.57
2018-08-30,105.7734375,106.2109375,113.5390625,120.265625,128.265625,144.96875,159.09375,103.12,122.97
2018-08-31,105.828125,106.2109375,113.625,120.390625,128.328125,144.96875,158.96875,103.2,123.21
2018-09-03,105.828125,106.2109375,113.625,120.390625,128.328125,144.96875,158.96875,103.14,123.46
2018-09-04,105.78125,106.2109375,113.4453125,120.0625,127.78125,143.875,157.375,103.12,123.27
2018-09-05,105.7890625,106.2109375,113.4765625,120.09375,127.796875,143.875,157.28125,103.08,122.86
2018-09-06,105.8125,106.2109375,113.5859375,120.296875,128.125,144.375,157.84375,103.12,123.37
2018-09-07,105.703125,106.2109375,113.234375,119.796875,127.4375,143.34375,156.53125,103.09,122.99
2018-09-10,105.6875,106.2109375,113.2265625,119.8125,127.5,143.5,156.90625,103.07,122.85
2018-09-11,105.6328125,106.2109375,113.03125,119.5,127.0625,142.75,155.96875,103.03,122.55
2018-09-12,105.640625,106.2109375,113.0625,119.609375,127.234375,143.0625,156.40625,103.04,122.74
2018-09-13,105.625,106.2109375,113.0390625,119.59375,127.234375,143.15625,156.5625,103.01,122.55
2018-09-14,105.5859375,106.2109375,112.8984375,119.359375,126.9375,142.53125,155.75,103.0,122.34
2018-09-17,105.5859375,106.2109375,112.8984375,119.3125,126.875,142.40625,155.625,103.0,122.27
2018-09-18,105.546875,106.2109375,112.7578125,118.984375,126.390625,141.40625,154.15625,103.02,122.0
2018-09-19,105.53125,106.2109375,112.6484375,118.859375,126.1875,141.0625,153.625,102.98,121.53
2018-09-20,105.53125,106.2109375,112.65625,118.59375,125.734375,140.25,153.84375,102.99,121.69
2018-09-21,105.5625,106.2109375,112.703125,118.671875,125.828125,140.34375,154.09375,103.03,122.05
2018-09-24,105.5625,106.2109375,112.6875,118.625,125.75,140.25,153.9375,103.01,121.55
2018-09-25,105.53125,106.2109375,112.59375,118.453125,125.515625,139.78125,153.375,103.01,121.33
2018-09-26,105.5546875,106.2109375,112.7265625,118.734375,125.9375,140.53125,154.4375,103.03,121.49
2018-09-27,105.5546875,106.2109375,112.71875,118.75,126.0,140.65625,154.625,103.43,120.78
2018-09-28,105.5625,106.2109375,112.828125,118.78125,126.0,140.5,154.28125,103.44,120.94
2018-10-01,105.359375,106.2109375,112.4453125,118.671875,125.78125,139.96875,153.4375,103.45,120.92
2018-10-02,105.3828125,106.2109375,112.5234375,118.8125,126.015625,140.5,154.09375,103.5,121.32
2018-10-03,105.28125,106.2109375,112.15625,118.125,124.9375,138.5,151.21875,103.45,121.09
2018-10-04,105.2421875,106.2109375,112.0234375,117.859375,124.546875,137.90625,150.25,103.35,120.18
2018-10-05,105.2265625,106.2109375,111.953125,117.671875,124.265625,137.28125,149.25,103.3,119.72
2018-10-08,105.265625,106.2109375,112.0234375,117.703125,124.234375,137.03125,148.6875,103.33,119.96
2018-10-09,105.2421875,106.2109375,112.015625,117.8125,124.453125,137.71875,149.90625,103.33,119.95
2018-10-10,105.2578125,106.2109375,112.015625,117.75,124.296875,137.25,149.15625,103.3,119.59
2018-10-11,105.3359375,106.2109375,112.3359375,118.390625,125.25,138.84375,151.59375,103.36,120.04
2018-10-12,105.3359375,106.2109375,112.3203125,118.34375,125.171875,138.71875,151.375,103.43,120.46
2018-10-15,105.296875,106.2109375,112.2109375,118.15625,124.953125,138.28125,150.71875,103.47,120.76
2018-10-16,105.2890625,106.2109375,112.2265625,118.21875,125.046875,138.5,151.09375,103.46,120.63
2018-10-17,105.2578125,106.2109375,112.1171875,118.046875,124.796875,138.15625,150.65625,103.5,121.07
2018-10-18,105.2734375,106.2109375,112.1953125,118.140625,124.828125,138.125,150.375,103.53,121.15
2018-10-19,105.2109375,106.2109375,112.0625,117.953125,124.5625,137.71875,149.65625,103.51,121.13
2018-10-22,105.2265625,106.2109375,112.0859375,118.0,124.65625,137.8125,149.6875,103.57,121.56
2018-10-23,105.28125,106.2109375,112.265625,118.265625,124.953125,138.1875,150.15625,103.59,121.91
2018-10-24,105.359375,106.2109375,112.484375,118.625,125.390625,138.78125,150.625,103.59,122.25
2018-10-25,105.3359375,106.2109375,112.421875,118.53125,125.28125,138.71875,150.625,103.6,122.41
2018-10-26,105.453125,106.2109375,112.7578125,119.03125,125.90625,139.4375,151.4375,103.66,123.09
2018-10-29,105.4453125,106.2109375,112.703125,118.953125,125.828125,139.34375,151.09375,103.66,122.84
2018-10-30,105.390625,106.2109375,112.6015625,118.78125,125.578125,138.90625,150.40625,103.61,122.82
2018-10-31,105.328125,106.2109375,112.3828125,118.4375,125.109375,138.125,149.21875,103.59,122.41
2018-11-01,105.3671875,106.2109375,112.484375,118.578125,125.25,138.4375,149.59375,103.56,122.24
2018-11-02,105.25,106.2109375,112.15625,118.046875,124.515625,137.15625,147.90625,103.5,121.84
2018-11-05,105.2578125,106.2109375,112.203125,118.140625,124.671875,137.5625,148.46875,103.46,121.78
2018-11-06,105.21875,106.2109375,112.09375,118.0,124.53125,137.4375,148.59375,103.44,121.48
2018-11-07,105.1953125,106.2109375,112.0390625,117.984375,124.515625,137.375,148.6875,103.48,121.49
2018-11-08,105.15625,106.2109375,111.90625,117.78125,124.3125,137.1875,148.625,103.43,121.18
2018-11-09,105.2265625,106.2109375,112.1171875,118.125,124.75,137.90625,149.53125,103.52,121.82
2018-11-12,105.296875,106.2109375,112.3125,118.390625,125.09375,138.46875,150.46875,103.6,122.39
2018-11-13,105.296875,106.2109375,112.375,118.515625,125.234375,138.59375,150.1875,103.53,121.74
2018-11-14,105.3671875,106.2109375,112.5390625,118.75,125.484375,138.875,150.5,103.53,121.82
2018-11-15,105.375,106.2109375,112.578125,118.8125,125.515625,138.78125,150.1875,103.67,123.18
2018-11-16,105.46875,106.2109375,112.8203125,119.15625,125.96875,139.5625,151.25,103.62,122.72
2018-11-19,105.53125,106.2109375,112.9453125,119.296875,126.140625,139.78125,151.5,103.71,123.05
2018-11-20,105.5,106.2109375,112.9140625,119.34375,126.203125,140.03125,151.78125,103.68,123.0
2018-11-21,105.4609375,106.2109375,112.828125,119.234375,126.09375,139.90625,151.65625,103.63,122.99
2018-11-22,105.4609375,106.2109375,112.828125,119.234375,126.09375,139.90625,151.65625,103.6,122.7
2018-11-23,105.46875,106.2109375,112.8828125,119.28125,126.15625,140.0,151.65625,103.63,123.1
2018-11-26,105.4375,106.2109375,112.7734375,119.140625,125.984375,139.78125,151.375,103.55,122.8
2018-11-27,105.4375,106.2109375,112.8515625,119.25,126.125,139.90625,151.40625,103.56,123.07
2018-11-28,105.4921875,106.2109375,112.953125,119.390625,126.28125,139.9375,151.15625,103.59,123.12
2018-11-29,105.46875,106.2109375,112.9453125,119.421875,126.390625,140.125,151.21875,103.61,123.46
2018-11-30,105.46875,106.2109375,112.9765625,119.546875,126.59375,140.53125,151.5625,103.58,123.42
2018-12-03,105.421875,106.2109375,112.9921875,119.6875,126.859375,141.15625,152.46875,103.62,123.76
2018-12-04,105.453125,106.2109375,113.125,120.09375,127.5,142.78125,155.125,103.62,123.98
2018-12-05,105.453125,106.2109375,113.125,120.09375,127.5,142.78125,155.125,103.56,123.73
2018-12-06,105.5390625,106.2109375,113.3828125,120.453125,128.09375,143.78125,156.21875,103.64,124.52
2018-12-07,105.6328125,106.2109375,113.6484375,120.765625,128.34375,143.9375,156.0625,103.62,124.14
2018-12-10,105.6171875,106.2109375,113.5703125,120.6875,128.296875,144.0625,156.4375,103.72,125.01
2018-12-11,105.546875,106.2109375,113.4375,120.453125,128.046875,143.78125,156.53125,103.69,124.86
2018-12-12,105.53125,106.2109375,113.34375,120.28125,127.734375,143.28125,156.03125,103.63,124.15
2018-12-13,105.5859375,106.2109375,113.375,120.28125,127.703125,143.03125,155.6875,103.6,124.1
2018-12-14,105.640625,106.2109375,113.5078125,120.453125,127.921875,143.28125,156.1875,103.64,124.42
2018-12-17,105.71875,106.2109375,113.671875,120.71875,128.3125,143.78125,156.90625,103.59,124.1
2018-12-18,105.796875,106.2109375,113.8359375,120.953125,128.625,144.46875,157.8125,103.58,123.84
2018-12-19,105.8203125,106.2109375,113.96875,120.921875,128.734375,144.90625,158.875,103.62,123.96
2018-12-20,105.765625,106.2109375,113.8515625,121.0625,129.03125,144.8125,160.75,103.63,124.06
2018-12-21,105.8203125,106.2109375,113.921875,121.03125,128.984375,144.8125,160.28125,103.56,123.6
2018-12-24,105.9296875,106.2109375,114.1953125,121.40625,129.421875,145.4375,161.03125,103.63,124.12
2018-12-25,105.9296875,106.2109375,114.1953125,121.40625,129.421875,145.4375,161.03125,103.63,124.12
2018-12-26,105.859375,106.2109375,114.03125,121.03125,128.953125,144.75,159.84375,103.63,124.12
2018-12-27,105.9453125,106.2109375,114.3125,121.53125,129.53125,145.53125,160.40625,103.62,124.18
2018-12-28,105.984375,106.2109375,114.40625,121.625,129.609375,145.53125,160.0625,103.15,123.3
2018-12-31,106.0546875,106.2109375,114.609375,122.015625,130.078125,146.0,160.65625,103.16,123.17
2019-01-01,106.0546875,106.2109375,114.609375,122.015625,130.078125,146.0,160.65625,103.16,123.17
2019-01-02,106.125,106.2109375,114.6875,122.1875,130.390625,146.75,161.65625,103.16,123.75
2019-01-03,106.3671875,106.2109375,115.3046875,123.15625,131.609375,148.65625,164.0625,103.23,124.02
2019-01-04,106.1640625,106.2109375,114.7578125,122.296875,130.421875,146.875,161.84375,103.1,123.16
2019-01-07,106.078125,106.2109375,114.5859375,122.046875,130.171875,146.5,161.78125,103.16,123.43
2019-01-08,105.953125,106.2109375,114.3359375,121.75,129.828125,146.03125,161.375,103.14,123.23
2019-01-09,105.9921875,106.2109375,114.3828125,121.71875,129.703125,145.5625,160.46875,103.17,123.41
2019-01-10,105.9921875,106.2109375,114.390625,121.71875,129.671875,145.28125,159.8125,103.13,123.14
2019-01-11,106.0234375,106.2109375,114.53125,121.953125,130.0,145.75,160.1875,103.07,122.9
2019-01-14,106.0390625,106.2109375,114.515625,121.90625,129.90625,145.40625,159.5,103.06,122.91
2019-01-15,106.046875,106.2109375,114.53125,121.90625,129.90625,145.40625,159.28125,103.04,123.2
2019-01-16,106.015625,106.2109375,114.4375,121.71875,129.671875,145.1875,159.09375,103.0,122.7
2019-01-17,105.9765625,106.2109375,114.296875,121.515625,129.46875,145.03125,159.09375,103.0,122.52
2019-01-18,105.87890625,106.2109375,114.0546875,121.171875,129.078125,144.53125,158.46875,103.03,122.4
2019-01-21,105.87890625,106.2109375,114.0546875,121.171875,129.078125,144.53125,158.46875,103.06,122.68
2019-01-22,105.953125,106.2109375,114.296875,121.578125,129.640625,145.40625,159.65625,103.06,122.67
2019-01-23,105.921875,106.2109375,114.1875,121.390625,129.359375,144.96875,159.3125,103.04,122.64
2019-01-24,105.98046875,106.2109375,114.3984375,121.75,129.84375,145.78125,160.3125,103.1,123.18
2019-01-25,105.90625,106.2109375,114.1875,121.40625,129.40625,145.09375,159.53125,103.05,122.79
2019-01-28,105.91796875,106.2109375,114.234375,121.5,129.484375,145.09375,159.5625,103.12,123.11
2019-01-29,105.96875,106.2109375,114.3828125,121.78125,129.828125,145.65625,160.15625,103.12,123.17
2019-01-30,106.04296875,106.2109375,114.5859375,122.0,130.015625,145.6875,159.8125,103.11,123.2
2019-01-31,106.1640625,106.2109375,114.859375,122.46875,130.6875,146.6875,161.125,103.15,123.53
2019-02-01,106.06640625,106.2109375,114.53125,121.9375,130.078125,145.9375,160.28125,103.13,123.33
2019-02-04,106.01953125,106.2109375,114.40625,121.71875,129.703125,145.25,159.53125,103.1,123.05
2019-02-05,106.03515625,106.2109375,114.5,121.875,129.9375,145.6875,160.25,103.16,123.52
2019-02-06,106.01953125,106.2109375,114.515625,121.890625,129.9375,145.65625,160.1875,103.18,123.64
2019-02-07,106.109375,106.2109375,114.75,122.28125,130.515625,146.5,161.4375,103.22,124.05
2019-02-08,106.13671875,106.2109375,114.8125,122.375,130.6875,146.875,162.125,103.23,124.35
2019-02-11,106.078125,106.2109375,114.640625,122.125,130.390625,146.375,161.40625,103.2,124.12
2019-02-12,106.046875,106.2109375,114.578125,121.953125,130.125,145.96875,160.8125,103.18,123.97
2019-02-13,105.97265625,106.2109375,114.40625,121.75,129.875,145.75,160.5,103.18,123.92
2019-02-14,106.0546875,106.2109375,114.65625,122.171875,130.40625,146.5,161.15625,103.2,124.3
2019-02-15,106.01171875,106.2109375,114.546875,122.046875,130.296875,146.5625,161.40625,103.19,124.08
2019-02-18,106.01171875,106.2109375,114.546875,122.046875,130.296875,146.5625,161.40625,103.19,124.08
2019-02-19,106.05078125,106.2109375,114.6640625,122.21875,130.5,146.84375,161.59375,103.17,124.0
2019-02-20,106.0390625,106.2109375,114.6328125,122.15625,130.421875,146.59375,161.28125,103.17,123.97
2019-02-21,105.984375,106.2109375,114.46875,121.90625,130.03125,145.78125,159.90625,103.13,123.71
2019-02-22,106.05859375,106.2109375,114.6640625,122.140625,130.359375,146.40625,160.65625,103.16,124.22
2019-02-25,106.0234375,106.2109375,114.578125,122.03125,130.171875,146.125,160.28125,103.13,124.08
2019-02-26,106.0546875,106.2109375,114.7421875,122.328125,130.59375,146.8125,160.96875,103.1,123.9
2019-02-27,105.99609375,106.2109375,114.546875,121.921875,129.984375,145.5625,159.1875,103.03,123.22
2019-02-28,105.98046875,106.2109375,114.46875,121.75,129.78125,145.125,158.53125,103.06,123.05
2019-03-01,105.90625,106.2109375,114.25,121.4375,129.34375,144.46875,157.53125,103.08,123.07
2019-03-04,105.9453125,106.2109375,114.3828125,121.671875,129.65625,145.0625,158.53125,103.14,123.25
2019-03-05,105.92578125,106.2109375,114.375,121.6875,129.703125,145.09375,158.625,103.1,123.16
2019-03-06,105.99609375,106.2109375,114.515625,121.9375,130.046875,145.5625,159.1875,103.18,123.73
2019-03-07,106.09375,106.2109375,114.7890625,122.421875,130.671875,146.46875,160.5,103.26,124.37
2019-03-08,106.09765625,106.2109375,114.84375,122.515625,130.796875,146.65625,161.0,103.22,124.09
2019-03-11,106.0859375,106.2109375,114.765625,122.40625,130.59375,146.3125,160.375,103.23,124.3
2019-03-12,106.12890625,106.2109375,114.890625,122.609375,131.015625,147.09375,161.59375,103.24,124.26
2019-03-13,106.1328125,106.2109375,114.8984375,122.59375,130.96875,146.8125,161.125,103.18,123.98
2019-03-14,106.10546875,106.2109375,114.8203125,122.453125,130.75,146.1875,160.125,103.13,123.73
2019-03-15,106.16015625,106.2109375,114.9609375,122.703125,131.15625,146.875,160.96875,103.16,123.92
2019-03-18,106.11328125,106.2109375,114.8984375,122.59375,131.0625,146.78125,161.21875,103.16,124.15
2019-03-19,106.1015625,106.2109375,114.8515625,122.5,130.96875,146.46875,160.75,103.17,124.09
2019-03-20,106.234375,106.2109375,115.2421875,122.6875,131.1875,146.90625,161.40625,103.22,124.53
2019-03-21,106.2109375,106.2109375,115.2109375,123.359375,131.421875,147.125,163.625,103.3,125.34
2019-03-22,106.359375,106.2109375,115.6015625,124.03125,132.328125,148.53125,166.0,103.36,125.75
2019-03-25,106.4921875,106.2109375,115.8671875,124.328125,132.71875,149.0,166.625,103.4,125.98
2019-03-26,106.48046875,106.2109375,115.890625,124.40625,132.8125,149.09375,166.59375,103.35,125.77
2019-03-27,106.54296875,106.2109375,116.0625,124.6875,133.25,150.0625,168.0625,103.38,125.93
2019-03-28,106.53125,106.2109375,115.9296875,124.5,133.0625,150.03125,168.375,103.81,129.28
2019-03-29,106.4375,106.2109375,115.765625,124.21875,132.78125,149.65625,168.0,103.85,129.37
2019-04-01,106.44140625,106.2109375,115.515625,123.609375,131.859375,148.21875,165.90625,103.81,128.86
2019-04-02,106.4765625,106.2109375,115.6171875,123.765625,132.03125,148.3125,166.0,103.86,129.33
2019-04-03,106.4296875,106.2109375,115.4765625,123.5,131.640625,147.5,164.71875,103.76,128.47
2019-04-04,106.40625,106.2109375,115.484375,123.546875,131.71875,147.6875,164.9375,103.73,128.35
2019-04-05,106.390625,106.2109375,115.4921875,123.59375,131.8125,147.9375,165.28125,103.7,128.01
2019-04-08,106.3671875,106.2109375,115.421875,123.453125,131.609375,147.625,164.8125,103.73,128.12
2019-04-09,106.39453125,106.2109375,115.5234375,123.640625,131.84375,148.0,165.25,103.72,128.11
2019-04-10,106.42578125,106.2109375,115.6328125,123.796875,132.09375,148.21875,165.4375,103.74,128.3
2019-04-11,106.36328125,106.2109375,115.4609375,123.5625,131.78125,147.71875,164.5,103.66,127.66
2019-04-12,106.27734375,106.2109375,115.1796875,123.09375,131.1875,146.90625,163.5,103.56,126.89
2019-04-15,106.27734375,106.2109375,115.1953125,123.15625,131.296875,147.0625,163.75,103.56,126.85
2019-04-16,106.23046875,106.2109375,115.0234375,122.828125,130.8125,146.34375,162.84375,103.55,126.88
2019-04-17,106.2578125,106.2109375,115.0703125,122.859375,130.84375,146.3125,162.875,103.56,126.67
2019-04-18,106.2890625,106.2109375,115.2109375,123.140625,131.234375,146.84375,163.78125,103.61,127.14
2019-04-19,106.2890625,106.2109375,115.2109375,123.140625,131.234375,146.84375,163.78125,103.61,127.14
2019-04-22,106.28515625,106.2109375,115.125,122.9375,130.875,146.21875,162.8125,103.61,127.14
2019-04-23,106.3359375,106.2109375,115.2578125,123.125,131.09375,146.5,163.15625,103.57,126.84
2019-04-24,106.4140625,106.2109375,115.4765625,123.53125,131.640625,147.34375,164.34375,103.63,127.45
2019-04-25,106.390625,106.2109375,115.4140625,123.390625,131.5,147.15625,164.09375,103.65,127.62
2019-04-26,106.46875,106.2109375,115.59375,123.671875,131.8125,147.59375,164.6875,103.68,127.75
2019-04-29,106.453125,106.2109375,115.484375,123.4375,131.484375,146.96875,163.59375,103.66,127.67
2019-04-30,106.50390625,106.2109375,115.640625,123.671875,131.78125,147.46875,164.28125,103.62,127.32
2019-05-01,106.42578125,106.2109375,115.53125,123.578125,131.765625,147.59375,164.96875,103.65,127.61
