date,cum_var,var_pc1,mean_cos_sim,min_cos_sim,r_squared,var_slope_change
2020-05-11,0.758928055708537,0.4697217603091897,0.9999670912696733,0.9999294932638854,0.7652548259585208,0.008195596272229322
2020-05-12,0.7587562159902282,0.4696916926960394,0.9999611834478088,0.99992244505657,0.7651086300734539,0.006136573710192272
2020-05-13,0.7587095372300802,0.46952387134812096,0.9999593403264256,0.9998822149567428,0.7645538804931968,0.0052773105709748025
2020-05-14,0.7586270314886459,0.4694262382992582,0.9999611834478088,0.99992244505657,0.7636986114994238,0.004734463976264536
2020-05-15,0.7580030687757338,0.4686625068174213,0.9999670912696733,0.9999294932638854,0.7633351493414038,0.004607744826177651
2020-05-18,0.7578449101675185,0.46864034277598965,0.9999670912696733,0.9999316602862274,0.7629938875526219,0.004607744826177651
2020-05-19,0.7577493426379369,0.4686079188861555,0.9999670912696733,0.9999316602862274,0.7625481976052598,0.004607744826177651
2020-05-20,0.7572954973182546,0.46812349551879656,0.9999670912696733,0.9999316602862274,0.7599884754217022,0.004446567359736919
2020-05-21,0.757197310755395,0.4678550992953763,0.9999611834478088,0.9999250515417527,0.7591694659014818,0.004446567359736919
2020-05-22,0.7568027195894351,0.46653154654805123,0.9999605322290233,0.99992244505657,0.7589047896328716,0.004446567359736919
2020-05-25,0.75666210385074,0.46579879431764437,0.9999605322290233,0.99992244505657,0.758691209158745,0.004446567359736919
2020-05-26,0.7557268122379042,0.46502702170405635,0.9999670912696733,0.9999250515417527,0.7585231594044037,0.004396886557404112
2020-05-27,0.7555735772902032,0.46454520978943614,0.9999605322290233,0.99992244505657,0.7583087543708985,0.004265393124421091
2020-05-28,0.7555525733006666,0.4644757210446899,0.9999593403264256,0.99992244505657,0.7581943775043217,0.004250531631492471
2020-05-29,0.7553034516648995,0.46414980367366726,0.999956056400726,0.9998822149567428,0.7580287696594312,0.004265393124421091
2020-06-01,0.7551472971387045,0.46412030547606264,0.9999593403264256,0.99992244505657,0.7578773818838863,0.004265393124421091
2020-06-02,0.7549877342550727,0.46396653793257114,0.999956056400726,0.9998822149567428,0.7577249683301797,0.004265393124421091
2020-06-03,0.7549510723268519,0.4639138695019219,0.999956056400726,0.9998797698557556,0.7576613834426007,0.004265393124421091
